timestamp,src_ip,dst_ip,protocol,length
1753546014.930986,192.168.1.4,172.64.155.209,6,10734
1753546014.931084,192.168.1.4,172.64.155.209,6,981
1753546014.945374,172.64.155.209,192.168.1.4,6,56
1753546014.945863,172.64.155.209,192.168.1.4,6,56
1753546014.946532,172.64.155.209,192.168.1.4,6,56
1753546014.946532,172.64.155.209,192.168.1.4,6,56
1753546014.946532,172.64.155.209,192.168.1.4,6,56
1753546014.946919,172.64.155.209,192.168.1.4,6,56
1753546014.946919,172.64.155.209,192.168.1.4,6,56
1753546015.756404,192.168.1.4,40.71.14.140,6,85
1753546016.033568,40.71.14.140,192.168.1.4,6,85
1753546016.081692,192.168.1.4,40.71.14.140,6,54
1753546016.865661,172.64.155.209,192.168.1.4,6,1185
1753546016.865661,172.64.155.209,192.168.1.4,6,119
1753546016.865661,172.64.155.209,192.168.1.4,6,1138
1753546016.865803,192.168.1.4,172.64.155.209,6,54
1753546016.8673,192.168.1.4,172.64.155.209,6,89
1753546016.867495,172.64.155.209,192.168.1.4,6,316
1753546016.869159,172.64.155.209,192.168.1.4,6,282
1753546016.869259,192.168.1.4,172.64.155.209,6,54
1753546016.869368,172.64.155.209,192.168.1.4,6,178
1753546016.879636,172.64.155.209,192.168.1.4,6,56
1753546016.914038,192.168.1.4,172.64.155.209,6,54
1753546016.924242,172.64.155.209,192.168.1.4,6,138
1753546016.972267,192.168.1.4,172.64.155.209,6,54
1753546017.042762,172.64.155.209,192.168.1.4,6,154
1753546017.088902,192.168.1.4,172.64.155.209,6,54
1753546017.151032,192.168.1.4,192.168.1.3,6,164
1753546017.242742,172.64.155.209,192.168.1.4,6,162
1753546017.254686,192.168.1.3,192.168.1.4,6,164
1753546017.289017,192.168.1.4,172.64.155.209,6,54
1753546017.300696,192.168.1.4,192.168.1.3,6,54
1753546017.398274,192.168.1.4,172.64.155.209,6,5310
1753546017.398393,192.168.1.4,172.64.155.209,6,1631
1753546017.398731,192.168.1.4,172.64.155.209,6,5340
1753546017.398801,192.168.1.4,172.64.155.209,6,1595
1753546017.411151,172.64.155.209,192.168.1.4,6,56
1753546017.411151,172.64.155.209,192.168.1.4,6,56
1753546017.41159,172.64.155.209,192.168.1.4,6,56
1753546017.412049,172.64.155.209,192.168.1.4,6,56
1753546017.412683,172.64.155.209,192.168.1.4,6,56
1753546017.412683,172.64.155.209,192.168.1.4,6,56
1753546017.412683,172.64.155.209,192.168.1.4,6,56
1753546017.412943,172.64.155.209,192.168.1.4,6,56
1753546017.413168,172.64.155.209,192.168.1.4,6,56
1753546017.413168,172.64.155.209,192.168.1.4,6,56
1753546017.459371,172.64.155.209,192.168.1.4,6,170
1753546017.505319,192.168.1.4,172.64.155.209,6,54
1753546017.66598,172.64.155.209,192.168.1.4,6,611
1753546017.66598,172.64.155.209,192.168.1.4,6,101
1753546017.66598,172.64.155.209,192.168.1.4,6,85
1753546017.666326,192.168.1.4,172.64.155.209,6,54
1753546017.669835,172.64.155.209,192.168.1.4,6,329
1753546017.669835,172.64.155.209,192.168.1.4,6,101
1753546017.669835,172.64.155.209,192.168.1.4,6,85
1753546017.670167,192.168.1.4,172.64.155.209,6,54
1753546017.684706,172.64.155.209,192.168.1.4,6,130
1753546017.730254,192.168.1.4,172.64.155.209,6,54
1753546017.880537,172.64.155.209,192.168.1.4,6,146
1753546017.921987,192.168.1.4,172.64.155.209,6,54
1753546018.085946,172.64.155.209,192.168.1.4,6,154
1753546018.12895,192.168.1.4,172.64.155.209,6,54
1753546018.445348,172.64.155.209,192.168.1.4,6,130
1753546018.487745,192.168.1.4,172.64.155.209,6,54
1753546018.594344,172.64.155.209,192.168.1.4,6,122
1753546018.647007,192.168.1.4,172.64.155.209,6,54
1753546018.799569,172.64.155.209,192.168.1.4,6,122
1753546018.846962,192.168.1.4,172.64.155.209,6,54
1753546019.012423,172.64.155.209,192.168.1.4,6,146
1753546019.061068,192.168.1.4,172.64.155.209,6,54
1753546019.176176,192.168.1.4,172.64.41.3,17,307
1753546019.1763,192.168.1.4,172.64.41.3,17,307
1753546019.193778,172.64.41.3,192.168.1.4,17,65
1753546019.194156,172.64.41.3,192.168.1.4,17,626
1753546019.196021,172.64.41.3,192.168.1.4,17,65
1753546019.196021,172.64.41.3,192.168.1.4,17,626
1753546019.196344,192.168.1.4,172.64.41.3,17,85
1753546019.196931,192.168.1.4,172.64.155.209,6,66
1753546019.212566,172.64.155.209,192.168.1.4,6,66
1753546019.212719,192.168.1.4,172.64.155.209,6,54
1753546019.213589,192.168.1.4,172.64.155.209,6,2049
1753546019.229391,172.64.155.209,192.168.1.4,6,54
1753546019.229391,172.64.155.209,192.168.1.4,6,54
1753546019.229391,172.64.155.209,192.168.1.4,6,162
1753546019.231219,172.64.155.209,192.168.1.4,6,1429
1753546019.233224,192.168.1.4,172.64.155.209,6,118
1753546019.233375,192.168.1.4,172.64.155.209,6,146
1753546019.233489,192.168.1.4,172.64.155.209,6,599
1753546019.233529,192.168.1.4,172.64.155.209,6,904
1753546019.247044,172.64.155.209,192.168.1.4,6,582
1753546019.247142,192.168.1.4,172.64.155.209,6,54
1753546019.247297,192.168.1.4,172.64.155.209,6,85
1753546019.248395,172.64.155.209,192.168.1.4,6,54
1753546019.248395,172.64.155.209,192.168.1.4,6,85
1753546019.279424,192.168.1.4,172.64.155.209,6,54
1753546019.288396,192.168.1.4,172.64.155.209,6,54
1753546019.302252,172.64.155.209,192.168.1.4,6,54
1753546019.32901,172.64.155.209,192.168.1.4,6,980
1753546019.32901,172.64.155.209,192.168.1.4,6,101
1753546019.32901,172.64.155.209,192.168.1.4,6,85
1753546019.329127,192.168.1.4,172.64.155.209,6,54
1753546019.43959,172.64.155.209,192.168.1.4,6,146
1753546019.49293,192.168.1.4,172.64.155.209,6,54
1753546019.67723,172.64.155.209,192.168.1.4,6,162
1753546019.721836,192.168.1.4,172.64.155.209,6,54
1753546019.910482,172.64.155.209,192.168.1.4,6,146
1753546019.955554,192.168.1.4,172.64.155.209,6,54
1753546020.186425,172.64.155.209,192.168.1.4,6,138
1753546020.189186,192.168.1.4,172.64.155.209,6,89
1753546020.202725,172.64.155.209,192.168.1.4,6,56
1753546020.380938,172.64.155.209,192.168.1.4,6,154
1753546020.420932,192.168.1.4,172.64.155.209,6,54
1753546020.592861,172.64.155.209,192.168.1.4,6,138
1753546020.638655,192.168.1.4,172.64.155.209,6,54
1753546020.801337,172.64.155.209,192.168.1.4,6,154
1753546020.854567,192.168.1.4,172.64.155.209,6,54
1753546021.0049,172.64.155.209,192.168.1.4,6,146
1753546021.047128,192.168.1.4,172.64.155.209,6,54
1753546021.225513,172.64.155.209,192.168.1.4,6,146
1753546021.271909,192.168.1.4,172.64.155.209,6,54
1753546021.422098,172.64.155.209,192.168.1.4,6,154
1753546021.472378,192.168.1.4,172.64.155.209,6,54
1753546021.650391,172.64.155.209,192.168.1.4,6,170
1753546021.696938,192.168.1.4,172.64.155.209,6,54
1753546021.871411,172.64.155.209,192.168.1.4,6,170
1753546021.888091,192.168.1.4,172.64.155.209,6,89
1753546021.903934,172.64.155.209,192.168.1.4,6,56
1753546022.111896,172.64.155.209,192.168.1.4,6,154
1753546022.155208,192.168.1.4,172.64.155.209,6,54
1753546022.264253,192.168.1.4,192.168.1.3,6,164
1753546022.322752,172.64.155.209,192.168.1.4,6,130
1753546022.370467,192.168.1.3,192.168.1.4,6,168
1753546022.370779,192.168.1.4,192.168.1.3,6,164
1753546022.371438,192.168.1.4,172.64.155.209,6,54
1753546022.374356,192.168.1.3,192.168.1.4,6,164
1753546022.414725,192.168.1.3,192.168.1.4,6,54
1753546022.426358,192.168.1.4,192.168.1.3,6,54
1753546022.564905,172.64.155.209,192.168.1.4,6,130
1753546022.615501,192.168.1.4,172.64.155.209,6,54
1753546022.772375,172.64.155.209,192.168.1.4,6,154
1753546022.82235,192.168.1.4,172.64.155.209,6,54
1753546022.978325,172.64.155.209,192.168.1.4,6,162
1753546023.028699,192.168.1.4,172.64.155.209,6,54
1753546023.182581,172.64.155.209,192.168.1.4,6,154
1753546023.222733,192.168.1.4,172.64.155.209,6,54
1753546023.385577,172.64.155.209,192.168.1.4,6,154
1753546023.429219,192.168.1.4,172.64.155.209,6,54
1753546023.599876,172.64.155.209,192.168.1.4,6,154
1753546023.653466,192.168.1.4,172.64.155.209,6,54
1753546023.816144,172.64.155.209,192.168.1.4,6,146
1753546023.863469,192.168.1.4,172.64.155.209,6,54
1753546024.035839,172.64.155.209,192.168.1.4,6,138
1753546024.079594,192.168.1.4,172.64.155.209,6,54
1753546024.173752,172.64.155.209,192.168.1.4,6,466
1753546024.229264,192.168.1.4,172.64.155.209,6,54
1753546024.264176,192.168.1.4,104.26.7.95,6,111
1753546024.28063,104.26.7.95,192.168.1.4,6,54
1753546024.386353,172.64.155.209,192.168.1.4,6,187
1753546024.396074,192.168.1.4,172.64.155.209,6,6717
1753546024.396206,192.168.1.4,172.64.155.209,6,598
1753546024.409157,172.64.155.209,192.168.1.4,6,56
1753546024.409298,172.64.155.209,192.168.1.4,6,56
1753546024.409557,172.64.155.209,192.168.1.4,6,56
1753546024.41016,172.64.155.209,192.168.1.4,6,56
1753546024.554645,104.26.7.95,192.168.1.4,6,507
1753546024.555556,104.26.7.95,192.168.1.4,6,176
1753546024.555556,104.26.7.95,192.168.1.4,6,85
1753546024.555784,192.168.1.4,104.26.7.95,6,54
1753546024.556142,192.168.1.4,104.26.7.95,6,89
1753546024.573374,104.26.7.95,192.168.1.4,6,54
1753546024.69106,172.64.155.209,192.168.1.4,6,376
1753546024.69106,172.64.155.209,192.168.1.4,6,105
1753546024.69106,172.64.155.209,192.168.1.4,6,85
1753546024.691177,192.168.1.4,172.64.155.209,6,54
1753546024.81001,192.168.1.4,172.64.155.209,6,5310
1753546024.810153,192.168.1.4,172.64.155.209,6,2331
1753546024.811776,192.168.1.4,172.64.155.209,6,5310
1753546024.811918,192.168.1.4,172.64.155.209,6,1530
1753546024.812212,192.168.1.4,172.64.155.209,6,5310
1753546024.812315,192.168.1.4,172.64.155.209,6,1484
1753546024.822495,172.64.155.209,192.168.1.4,6,56
1753546024.822956,172.64.155.209,192.168.1.4,6,56
1753546024.822956,172.64.155.209,192.168.1.4,6,56
1753546024.824028,172.64.155.209,192.168.1.4,6,56
1753546024.824106,172.64.155.209,192.168.1.4,6,56
1753546024.824408,172.64.155.209,192.168.1.4,6,56
1753546024.824659,172.64.155.209,192.168.1.4,6,56
1753546024.824917,172.64.155.209,192.168.1.4,6,56
1753546024.825486,172.64.155.209,192.168.1.4,6,56
1753546024.825486,172.64.155.209,192.168.1.4,6,56
1753546024.825735,172.64.155.209,192.168.1.4,6,56
1753546024.825946,172.64.155.209,192.168.1.4,6,56
1753546024.826688,172.64.155.209,192.168.1.4,6,56
1753546024.826688,172.64.155.209,192.168.1.4,6,56
1753546024.826688,172.64.155.209,192.168.1.4,6,56
1753546025.094516,172.64.155.209,192.168.1.4,6,348
1753546025.094516,172.64.155.209,192.168.1.4,6,101
1753546025.094634,192.168.1.4,172.64.155.209,6,54
1753546025.094754,172.64.155.209,192.168.1.4,6,85
1753546025.098143,172.64.155.209,192.168.1.4,6,332
1753546025.098253,192.168.1.4,172.64.155.209,6,54
1753546025.09845,172.64.155.209,192.168.1.4,6,101
1753546025.098632,172.64.155.209,192.168.1.4,6,85
1753546025.098731,192.168.1.4,172.64.155.209,6,54
1753546025.122428,172.64.155.209,192.168.1.4,6,323
1753546025.122428,172.64.155.209,192.168.1.4,6,101
1753546025.122428,172.64.155.209,192.168.1.4,6,85
1753546025.122581,192.168.1.4,172.64.155.209,6,54
1753546025.3133,172.64.155.209,192.168.1.4,6,410
1753546025.314926,172.64.155.209,192.168.1.4,6,99
1753546025.31501,192.168.1.4,172.64.155.209,6,54
1753546025.322415,192.168.1.4,172.64.155.209,6,89
1753546025.326522,172.64.155.209,192.168.1.4,6,85
1753546025.334748,172.64.155.209,192.168.1.4,6,56
1753546025.368679,192.168.1.4,172.64.155.209,6,54
1753546027.38936,192.168.1.4,192.168.1.3,6,164
1753546027.495055,192.168.1.3,192.168.1.4,6,54
1753546027.495055,192.168.1.3,192.168.1.4,6,164
1753546027.544046,192.168.1.4,192.168.1.3,6,54
1753546028.411352,192.168.1.4,172.64.155.209,6,6749
1753546028.411479,192.168.1.4,172.64.155.209,6,439
1753546028.425946,172.64.155.209,192.168.1.4,6,56
1753546028.425946,172.64.155.209,192.168.1.4,6,56
1753546028.42674,172.64.155.209,192.168.1.4,6,56
1753546028.42674,172.64.155.209,192.168.1.4,6,56
1753546028.42674,172.64.155.209,192.168.1.4,6,56
1753546028.761641,172.64.155.209,192.168.1.4,6,367
1753546028.761641,172.64.155.209,192.168.1.4,6,87
1753546028.761793,192.168.1.4,172.64.155.209,6,54
1753546028.76296,192.168.1.4,172.64.155.209,6,89
1753546028.765228,172.64.155.209,192.168.1.4,6,360
1753546028.765228,172.64.155.209,192.168.1.4,6,85
1753546028.765393,192.168.1.4,172.64.155.209,6,54
1753546028.775893,172.64.155.209,192.168.1.4,6,56
1753546029.178904,192.168.1.4,172.64.155.209,6,232
1753546029.179001,192.168.1.4,172.64.155.209,6,1410
1753546029.194648,172.64.155.209,192.168.1.4,6,54
1753546029.194648,172.64.155.209,192.168.1.4,6,54
1753546029.273642,172.64.155.209,192.168.1.4,6,609
1753546029.273642,172.64.155.209,192.168.1.4,6,101
1753546029.273642,172.64.155.209,192.168.1.4,6,85
1753546029.273988,192.168.1.4,172.64.155.209,6,54
1753546029.27665,192.168.1.4,172.64.155.209,6,89
1753546029.298844,172.64.155.209,192.168.1.4,6,54
1753546032.498716,192.168.1.4,192.168.1.3,6,164
1753546032.50191,192.168.1.3,192.168.1.4,6,164
1753546032.546356,192.168.1.4,192.168.1.3,6,54
1753546034.282259,192.168.1.4,104.26.7.95,6,111
1753546034.29928,104.26.7.95,192.168.1.4,6,54
1753546034.586097,104.26.7.95,192.168.1.4,6,507
1753546034.586097,104.26.7.95,192.168.1.4,6,176
1753546034.586097,104.26.7.95,192.168.1.4,6,85
1753546034.58622,192.168.1.4,104.26.7.95,6,54
1753546034.586939,192.168.1.4,104.26.7.95,6,89
1753546034.605475,104.26.7.95,192.168.1.4,6,54
1753546035.407942,192.168.1.4,224.0.0.251,17,136
1753546037.530263,192.168.1.4,192.168.1.3,6,164
1753546037.636188,192.168.1.3,192.168.1.4,6,164
1753546037.691371,192.168.1.4,192.168.1.3,6,54
1753546042.652263,192.168.1.4,192.168.1.3,6,164
1753546042.752687,192.168.1.3,192.168.1.4,6,164
1753546042.7982,192.168.1.4,192.168.1.3,6,54
1753546044.28641,192.168.1.4,104.26.7.95,6,111
1753546044.303536,104.26.7.95,192.168.1.4,6,54
1753546044.612319,104.26.7.95,192.168.1.4,6,510
1753546044.612319,104.26.7.95,192.168.1.4,6,176
1753546044.612319,104.26.7.95,192.168.1.4,6,85
1753546044.612443,192.168.1.4,104.26.7.95,6,54
1753546044.613139,192.168.1.4,104.26.7.95,6,89
1753546044.625488,192.168.1.4,172.64.155.209,6,5421
1753546044.625579,192.168.1.4,172.64.155.209,6,93
1753546044.625648,192.168.1.4,172.64.155.209,6,810
1753546044.62969,104.26.7.95,192.168.1.4,6,54
1753546044.640296,172.64.155.209,192.168.1.4,6,56
1753546044.640296,172.64.155.209,192.168.1.4,6,56
1753546044.640296,172.64.155.209,192.168.1.4,6,56
1753546044.640296,172.64.155.209,192.168.1.4,6,56
1753546044.640421,172.64.155.209,192.168.1.4,6,93
1753546044.694312,192.168.1.4,172.64.155.209,6,54
1753546044.895362,172.64.155.209,192.168.1.4,6,347
1753546044.895362,172.64.155.209,192.168.1.4,6,101
1753546044.895362,172.64.155.209,192.168.1.4,6,85
1753546044.895687,192.168.1.4,172.64.155.209,6,54
1753546044.897967,192.168.1.4,172.64.155.209,6,89
1753546044.951783,172.64.155.209,192.168.1.4,6,56
1753546045.244879,192.168.1.4,13.35.238.120,6,55
1753546045.312375,13.35.238.120,192.168.1.4,6,66
1753546045.654397,192.168.1.4,35.190.80.1,6,55
1753546045.671227,35.190.80.1,192.168.1.4,6,66
1753546047.391298,192.168.1.4,224.0.0.251,17,136
1753546047.766765,192.168.1.4,192.168.1.3,6,164
1753546047.874625,192.168.1.3,192.168.1.4,6,164
1753546047.928044,192.168.1.4,192.168.1.3,6,54
1753546052.880244,192.168.1.4,192.168.1.3,6,164
1753546052.993113,192.168.1.3,192.168.1.4,6,164
1753546053.041569,192.168.1.4,192.168.1.3,6,54
1753546054.29606,192.168.1.4,104.26.7.95,6,111
1753546054.313146,104.26.7.95,192.168.1.4,6,54
1753546054.450845,192.168.1.4,192.168.1.1,17,85
1753546054.451266,192.168.1.4,192.168.1.1,17,85
1753546054.452587,192.168.1.1,192.168.1.4,17,117
1753546054.45761,192.168.1.1,192.168.1.4,17,158
1753546054.458688,192.168.1.4,172.64.41.3,17,1292
1753546054.458749,192.168.1.4,172.64.41.3,17,1292
1753546054.458884,192.168.1.4,172.64.41.3,17,123
1753546054.459034,192.168.1.4,172.64.41.3,17,302
1753546054.459143,192.168.1.4,172.64.41.3,17,302
1753546054.47275,172.64.41.3,192.168.1.4,17,1242
1753546054.474933,172.64.41.3,192.168.1.4,17,1242
1753546054.474933,172.64.41.3,192.168.1.4,17,1242
1753546054.474933,172.64.41.3,192.168.1.4,17,66
1753546054.474933,172.64.41.3,192.168.1.4,17,66
1753546054.474933,172.64.41.3,192.168.1.4,17,91
1753546054.475532,172.64.41.3,192.168.1.4,17,663
1753546054.475707,172.64.41.3,192.168.1.4,17,627
1753546054.476274,192.168.1.4,172.64.41.3,17,1292
1753546054.476469,192.168.1.4,172.64.41.3,17,85
1753546054.476615,192.168.1.4,172.64.41.3,17,89
1753546054.47684,192.168.1.4,172.64.41.3,17,85
1753546054.478018,192.168.1.4,3.233.158.26,6,66
1753546054.48957,172.64.41.3,192.168.1.4,17,71
1753546054.520833,192.168.1.4,172.64.41.3,17,86
1753546054.689798,104.26.7.95,192.168.1.4,6,509
1753546054.736656,192.168.1.4,104.26.7.95,6,54
1753546054.7377,192.168.1.4,3.233.158.26,6,66
1753546054.739673,3.233.158.26,192.168.1.4,6,66
1753546054.74003,192.168.1.4,3.233.158.26,6,54
1753546054.741788,192.168.1.4,3.233.158.26,6,2127
1753546054.743361,104.26.7.95,192.168.1.4,6,176
1753546054.743361,104.26.7.95,192.168.1.4,6,85
1753546054.743604,192.168.1.4,104.26.7.95,6,54
1753546054.744582,192.168.1.4,104.26.7.95,6,89
1753546054.761738,104.26.7.95,192.168.1.4,6,54
1753546054.991939,3.233.158.26,192.168.1.4,6,66
1753546054.992181,192.168.1.4,3.233.158.26,6,54
1753546054.992906,192.168.1.4,3.233.158.26,6,2063
1753546055.002708,3.233.158.26,192.168.1.4,6,54
1753546055.004713,3.233.158.26,192.168.1.4,6,1314
1753546055.004713,3.233.158.26,192.168.1.4,6,1314
1753546055.004713,3.233.158.26,192.168.1.4,6,1062
1753546055.005072,192.168.1.4,3.233.158.26,6,54
1753546055.006412,192.168.1.4,3.233.158.26,6,118
1753546055.00656,192.168.1.4,3.233.158.26,6,146
1753546055.006685,192.168.1.4,3.233.158.26,6,735
1753546055.006741,192.168.1.4,3.233.158.26,6,1512
1753546055.199666,192.168.1.4,64.233.170.188,6,55
1753546055.246704,3.233.158.26,192.168.1.4,6,54
1753546055.246704,3.233.158.26,192.168.1.4,6,54
1753546055.248135,3.233.158.26,192.168.1.4,6,1274
1753546055.248135,3.233.158.26,192.168.1.4,6,1274
1753546055.248135,3.233.158.26,192.168.1.4,6,1142
1753546055.248352,192.168.1.4,3.233.158.26,6,54
1753546055.248645,192.168.1.4,3.233.158.26,6,118
1753546055.26711,3.233.158.26,192.168.1.4,6,54
1753546055.26711,3.233.158.26,192.168.1.4,6,54
1753546055.26759,3.233.158.26,192.168.1.4,6,581
1753546055.268367,192.168.1.4,3.233.158.26,6,85
1753546055.26837,64.233.170.188,192.168.1.4,6,66
1753546055.310195,3.233.158.26,192.168.1.4,6,363
1753546055.353256,192.168.1.4,3.233.158.26,6,54
1753546055.543302,3.233.158.26,192.168.1.4,6,54
1753546055.568812,3.233.158.26,192.168.1.4,6,54
1753546057.175428,192.168.1.3,192.168.1.4,6,853
1753546057.176461,192.168.1.3,192.168.1.4,6,852
1753546057.176506,192.168.1.4,192.168.1.3,6,54
1753546057.203929,192.168.1.4,192.168.1.1,17,91
1753546057.210482,192.168.1.1,192.168.1.4,17,226
1753546057.21424,192.168.1.4,13.71.55.58,6,66
1753546057.237275,13.71.55.58,192.168.1.4,6,66
1753546057.237434,192.168.1.4,13.71.55.58,6,54
1753546057.239121,192.168.1.4,13.71.55.58,6,268
1753546057.257735,13.71.55.58,192.168.1.4,6,1494
1753546057.257735,13.71.55.58,192.168.1.4,6,1494
1753546057.257735,13.71.55.58,192.168.1.4,6,932
1753546057.258055,192.168.1.4,13.71.55.58,6,54
1753546057.261845,192.168.1.4,13.71.55.58,6,212
1753546057.278341,13.71.55.58,192.168.1.4,6,105
1753546057.278341,13.71.55.58,192.168.1.4,6,123
1753546057.278438,192.168.1.4,13.71.55.58,6,54
1753546057.302255,192.168.1.4,13.71.55.58,6,141
1753546057.302352,192.168.1.4,13.71.55.58,6,841
1753546057.302442,192.168.1.4,13.71.55.58,6,92
1753546057.318827,13.71.55.58,192.168.1.4,6,54
1753546057.32253,13.71.55.58,192.168.1.4,6,92
1753546057.36276,192.168.1.4,13.71.55.58,6,54
1753546057.378389,13.71.55.58,192.168.1.4,6,378
1753546057.379914,192.168.1.4,13.71.55.58,6,54
1753546057.395321,13.71.55.58,192.168.1.4,6,54
1753546057.395321,13.71.55.58,192.168.1.4,6,96
1753546057.395499,192.168.1.4,13.71.55.58,6,54
1753546057.395661,192.168.1.4,13.71.55.58,6,54
1753546058.15186,192.168.1.4,192.168.1.1,17,92
1753546058.157967,192.168.1.1,192.168.1.4,17,320
1753546058.161793,192.168.1.4,23.208.178.166,6,66
1753546058.177428,23.208.178.166,192.168.1.4,6,66
1753546058.17771,192.168.1.4,23.208.178.166,6,54
1753546058.179265,192.168.1.4,23.208.178.166,6,251
1753546058.196354,23.208.178.166,192.168.1.4,6,54
1753546058.198275,23.208.178.166,192.168.1.4,6,1494
1753546058.198275,23.208.178.166,192.168.1.4,6,1494
1753546058.198275,23.208.178.166,192.168.1.4,6,1270
1753546058.198275,23.208.178.166,192.168.1.4,6,175
1753546058.198664,192.168.1.4,23.208.178.166,6,54
1753546058.200456,192.168.1.4,23.208.178.166,6,180
